transaction_id,date,payment_method,merchant_category,amount,status,interchange_fee_pct,network_fee_pct,mdr_pct,interchange_cost,network_cost,gateway_revenue,refund_loss,chargeback_loss,net_revenue,merchant_id,merchant_name
TXN100063100,2025-08-04,UPI,Utility/Bill-pay,754.81,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00181,Ember Telecom
TXN100098136,2025-08-04,UPI,Utility/Bill-pay,779.06,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00184,Wystan Services
TXN100048924,2025-08-04,Credit Card,Travel,15355.08,Success,0.016,0.0015,0.01962,245.68,23.03,301.29,0.0,0.0,32.58,M00378,Rivet Getaways
TXN100017060,2025-08-04,Net Banking,Travel,13470.89,Success,0.0,0.0,0.00933,0.0,0.0,125.63,0.0,0.0,125.63,M00423,Umber Travels
TXN100084972,2025-08-04,Net Banking,Subscription,518.42,Success,0.0,0.0,0.00902,0.0,0.0,4.68,0.0,0.0,4.68,M00332,Ilvara Digital
TXN100011070,2025-08-04,Credit Card,Travel,12938.39,Success,0.016,0.0015,0.01809,207.01,19.41,234.12,0.0,0.0,7.69,M00377,Fathom Holidays
TXN100026929,2025-08-04,Credit Card,Travel,3388.33,Success,0.016,0.0015,0.02226,54.21,5.08,75.41,0.0,0.0,16.11,M00377,Fathom Holidays
TXN100044311,2025-08-04,UPI,Travel,7282.37,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00382,Kalindi Holidays
TXN100039150,2025-08-04,UPI,Food Delivery,788.18,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00227,Ursa Diner
TXN100091728,2025-08-04,UPI,Utility/Bill-pay,475.94,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00184,Wystan Services
TXN100099868,2025-08-04,UPI,E-commerce,480.47,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00005,Dhruva Commerce
TXN100068299,2025-08-04,UPI,Food Delivery,466.95,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00230,Juniper Diner
TXN100048059,2025-08-04,UPI,Utility/Bill-pay,416.97,Refunded,0.0,0.0,0.0,0.0,0.0,0.0,11.49,0.0,-11.49,M00209,Arvix Gas
TXN100062743,2025-08-04,RuPay Debit,Food Delivery,389.26,Success,0.0025,0.0005,0.00546,0.97,0.19,2.12,0.0,0.0,0.96,M00228,Quanta Kitchen
TXN100004944,2025-08-04,UPI,Utility/Bill-pay,686.13,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00187,Madhuban Telecom
TXN100006195,2025-08-04,UPI,Utility/Bill-pay,232.26,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00214,Jalsa Broadband
TXN100093999,2025-08-04,UPI,E-commerce,3125.6,Refunded,0.0,0.0,0.0,0.0,0.0,0.0,7.33,0.0,-7.33,M00003,Quanta Kart
TXN100060802,2025-08-04,RuPay Debit,E-commerce,1303.26,Success,0.0025,0.0005,0.00554,3.26,0.65,7.22,0.0,0.0,3.31,M00029,Ivora Retail
TXN100068863,2025-08-04,UPI,Utility/Bill-pay,500.06,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00182,Zephyr Telecom
TXN100088781,2025-08-04,Credit Card,E-commerce,1262.44,Success,0.016,0.0015,0.01899,20.2,1.89,23.98,0.0,0.0,1.88,M00010,Varuna Kart
TXN100003554,2025-08-04,RuPay Debit,Utility/Bill-pay,1135.51,Success,0.0025,0.0005,0.00529,2.84,0.57,6.01,0.0,0.0,2.6,M00181,Ember Telecom
TXN100025233,2025-08-04,UPI,Utility/Bill-pay,1168.96,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00185,Bhumi Energy
TXN100014050,2025-08-04,RuPay Debit,Utility/Bill-pay,2617.5,Success,0.0025,0.0005,0.00587,6.54,1.31,15.36,0.0,0.0,7.51,M00209,Arvix Gas
TXN100063928,2025-08-04,UPI,Travel,14609.71,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00382,Kalindi Holidays
TXN100097415,2025-08-04,UPI,Subscription,524.28,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00289,Pallava Studios
TXN100081598,2025-08-04,UPI,Subscription,306.74,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00297,Jalsa Cloud
TXN100099444,2025-08-04,Credit Card,Utility/Bill-pay,2914.17,Success,0.016,0.0015,0.0175,46.63,4.37,51.0,0.0,0.0,0.0,M00181,Ember Telecom
TXN100071307,2025-08-04,UPI,E-commerce,7032.79,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00028,Ursa Kart
TXN100072861,2025-08-04,RuPay Debit,Food Delivery,231.76,Success,0.0025,0.0005,0.00525,0.58,0.12,1.22,0.0,0.0,0.52,M00227,Ursa Diner
TXN100029069,2025-08-04,UPI,Utility/Bill-pay,790.25,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00181,Ember Telecom
TXN100098137,2025-08-04,UPI,Food Delivery,75.71,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00226,Tamira Tiffins
TXN100089324,2025-08-04,UPI,Subscription,315.12,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00359,Zephyr Media
TXN100080485,2025-08-04,RuPay Debit,Utility/Bill-pay,1056.64,Success,0.0025,0.0005,0.00608,2.64,0.53,6.43,0.0,0.0,3.26,M00216,Dhruva Services
TXN100020635,2025-08-04,UPI,Food Delivery,316.3,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00226,Tamira Tiffins
TXN100074256,2025-08-04,UPI,Utility/Bill-pay,1422.7,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00181,Ember Telecom
TXN100038081,2025-08-04,Net Banking,Utility/Bill-pay,476.65,Success,0.0,0.0,0.00807,0.0,0.0,3.85,0.0,0.0,3.85,M00181,Ember Telecom
TXN100071667,2025-08-04,UPI,Utility/Bill-pay,384.23,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00190,Bellara Utilities
TXN100046281,2025-08-04,UPI,E-commerce,1360.63,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00004,Lyra Kart
TXN100093605,2025-08-04,UPI,Subscription,236.95,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00292,Madhuban Stream
TXN100073099,2025-08-04,UPI,Utility/Bill-pay,1018.31,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00186,Pallava Services
TXN100070783,2025-08-04,RuPay Debit,Utility/Bill-pay,917.51,Success,0.0025,0.0005,0.0058,2.29,0.46,5.32,0.0,0.0,2.57,M00210,Galexa Services
TXN100066436,2025-08-04,UPI,Food Delivery,365.61,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00234,Quarry Tiffins
TXN100054151,2025-08-04,Net Banking,Utility/Bill-pay,972.82,Success,0.0,0.0,0.00772,0.0,0.0,7.51,0.0,0.0,7.51,M00185,Bhumi Energy
TXN100089651,2025-08-04,Credit Card,Travel,11249.36,Success,0.016,0.0015,0.02244,179.99,16.87,252.44,0.0,0.0,55.57,M00377,Fathom Holidays
TXN100009619,2025-08-04,RuPay Debit,Food Delivery,396.78,Success,0.0025,0.0005,0.00549,0.99,0.2,2.18,0.0,0.0,0.99,M00226,Tamira Tiffins
TXN100055013,2025-08-04,Credit Card,Utility/Bill-pay,464.38,Refunded,0.016,0.0015,0.01998,7.43,0.7,9.28,22.85,0.0,-21.69,M00184,Wystan Services
TXN100092700,2025-08-04,UPI,Food Delivery,276.63,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00259,Meridian Tiffins
TXN100007894,2025-08-04,UPI,Utility/Bill-pay,1210.65,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00183,Fenix Grid
TXN100027672,2025-08-04,UPI,Utility/Bill-pay,388.14,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00182,Zephyr Telecom
TXN100034067,2025-08-04,UPI,Food Delivery,257.55,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00231,Galexa Foods
TXN100067390,2025-08-04,RuPay Debit,Utility/Bill-pay,932.45,Success,0.0025,0.0005,0.00565,2.33,0.47,5.26,0.0,0.0,2.47,M00184,Wystan Services
TXN100011528,2025-08-04,UPI,Subscription,594.62,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00287,Ojas Prime
TXN100056769,2025-08-05,UPI,Utility/Bill-pay,1539.27,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00223,Dhruva Gas
TXN100077836,2025-08-05,UPI,Utility/Bill-pay,566.08,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00181,Ember Telecom
TXN100027740,2025-08-05,Net Banking,Utility/Bill-pay,1349.11,Success,0.0,0.0,0.00836,0.0,0.0,11.28,0.0,0.0,11.28,M00181,Ember Telecom
TXN100052177,2025-08-05,UPI,E-commerce,3597.93,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00165,Thalia Commerce
TXN100009222,2025-08-05,UPI,Utility/Bill-pay,1928.19,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00187,Madhuban Telecom
TXN100002502,2025-08-05,Net Banking,Travel,5440.66,Success,0.0,0.0,0.00972,0.0,0.0,52.88,0.0,0.0,52.88,M00391,Trilok Stays
TXN100076890,2025-08-05,UPI,E-commerce,1097.83,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00101,Rosewood Kart
TXN100068851,2025-08-05,UPI,Food Delivery,466.61,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00228,Quanta Kitchen
TXN100091949,2025-08-05,UPI,Utility/Bill-pay,1331.16,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00182,Zephyr Telecom
TXN100068953,2025-08-05,UPI,Food Delivery,614.96,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00277,Galexa Kitchen
TXN100049907,2025-08-05,Net Banking,E-commerce,601.72,Success,0.0,0.0,0.00971,0.0,0.0,5.84,0.0,0.0,5.84,M00098,Ember Outlet
TXN100004632,2025-08-05,UPI,Utility/Bill-pay,934.47,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00190,Bellara Utilities
TXN100049956,2025-08-05,UPI,E-commerce,113.3,Refunded,0.0,0.0,0.0,0.0,0.0,0.0,11.78,0.0,-11.78,M00009,Vespera Commerce
TXN100049881,2025-08-05,Credit Card,E-commerce,424.36,Success,0.016,0.0015,0.01834,6.79,0.64,7.78,0.0,0.0,0.35,M00001,Pinnacle Kart
TXN100044411,2025-08-05,UPI,E-commerce,290.34,Refunded,0.0,0.0,0.0,0.0,0.0,0.0,8.17,0.0,-8.17,M00001,Pinnacle Kart
TXN100056053,2025-08-05,RuPay Debit,E-commerce,530.64,Refunded,0.0025,0.0005,0.0064,1.33,0.27,3.4,15.79,0.0,-13.99,M00071,Perga Kart
TXN100096207,2025-08-05,RuPay Debit,Subscription,612.26,Success,0.0025,0.0005,0.00589,1.53,0.31,3.61,0.0,0.0,1.77,M00332,Ilvara Digital
TXN100087875,2025-08-05,Net Banking,Subscription,292.97,Success,0.0,0.0,0.00969,0.0,0.0,2.84,0.0,0.0,2.84,M00287,Ojas Prime
TXN100007721,2025-08-05,UPI,Subscription,297.39,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00331,Ivora Prime
TXN100036119,2025-08-05,Wallet,Travel,960.49,Success,0.005,0.001,0.01689,4.8,0.96,16.23,0.0,0.0,10.46,M00384,Nakshatra Stays
TXN100049017,2025-08-05,UPI,Food Delivery,139.36,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00230,Juniper Diner
TXN100047676,2025-08-05,Credit Card,Subscription,705.8,Success,0.016,0.0015,0.02155,11.29,1.06,15.21,0.0,0.0,2.86,M00289,Pallava Studios
TXN100080481,2025-08-05,UPI,Utility/Bill-pay,770.06,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00181,Ember Telecom
TXN100069665,2025-08-05,UPI,Utility/Bill-pay,755.91,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00186,Pallava Services
TXN100055007,2025-08-05,UPI,Travel,3084.39,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00377,Fathom Holidays
TXN100047602,2025-08-05,UPI,Food Delivery,324.95,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00249,Galexa Meals
TXN100047491,2025-08-05,UPI,Food Delivery,78.53,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00244,Ravanti Eats
TXN100066225,2025-08-05,UPI,Utility/Bill-pay,500.67,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00190,Bellara Utilities
TXN100086333,2025-08-05,UPI,E-commerce,2494.39,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00096,Kelvin Commerce
TXN100034258,2025-08-05,UPI,Subscription,120.03,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00290,Jalsa Labs
TXN100057386,2025-08-05,UPI,Food Delivery,374.19,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00238,Rivet Diner
TXN100097342,2025-08-05,UPI,E-commerce,521.5,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00110,Lyra Trends
TXN100001851,2025-08-05,Credit Card,Subscription,343.77,Success,0.016,0.0015,0.01872,5.5,0.52,6.43,0.0,0.0,0.42,M00375,Quill Media
TXN100055216,2025-08-05,Credit Card,E-commerce,3472.93,Success,0.016,0.0015,0.01952,55.57,5.21,67.79,0.0,0.0,7.01,M00001,Pinnacle Kart
TXN100006843,2025-08-05,UPI,Utility/Bill-pay,815.2,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00193,Meghna Energy
TXN100034363,2025-08-05,UPI,Food Delivery,192.37,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00261,Lumos Foods
TXN100078936,2025-08-05,UPI,Utility/Bill-pay,789.92,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00184,Wystan Services
TXN100019027,2025-08-05,UPI,E-commerce,1202.71,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00017,Juniper Shoppe
TXN100079046,2025-08-05,RuPay Debit,Utility/Bill-pay,1026.8,Success,0.0025,0.0005,0.00639,2.57,0.51,6.56,0.0,0.0,3.48,M00182,Zephyr Telecom
TXN100017859,2025-08-05,UPI,Food Delivery,360.5,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00226,Tamira Tiffins
TXN100006936,2025-08-05,UPI,Subscription,363.01,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00286,Fenix Labs
TXN100072347,2025-08-05,RuPay Debit,Food Delivery,405.92,Success,0.0025,0.0005,0.00588,1.01,0.2,2.39,0.0,0.0,1.17,M00248,Citrin Tiffins
TXN100047389,2025-08-05,UPI,Utility/Bill-pay,816.34,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00182,Zephyr Telecom
TXN100069698,2025-08-05,UPI,Food Delivery,287.44,Refunded,0.0,0.0,0.0,0.0,0.0,0.0,11.44,0.0,-11.44,M00276,Pallava Bites
TXN100047871,2025-08-05,UPI,Utility/Bill-pay,1703.37,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00181,Ember Telecom
TXN100033979,2025-08-05,Net Banking,Subscription,276.04,Success,0.0,0.0,0.00995,0.0,0.0,2.75,0.0,0.0,2.75,M00297,Jalsa Cloud
TXN100018692,2025-08-05,Wallet,Food Delivery,327.71,Success,0.005,0.001,0.01715,1.64,0.33,5.62,0.0,0.0,3.65,M00233,Meghna Table
TXN100018624,2025-08-05,UPI,Utility/Bill-pay,1192.49,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00181,Ember Telecom
TXN100025572,2025-08-05,UPI,E-commerce,1203.93,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00010,Varuna Kart
TXN100001935,2025-08-05,RuPay Debit,E-commerce,1502.94,Success,0.0025,0.0005,0.00626,3.76,0.75,9.41,0.0,0.0,4.9,M00003,Quanta Kart
TXN100033607,2025-08-05,Wallet,Food Delivery,170.14,Success,0.005,0.001,0.01496,0.85,0.17,2.55,0.0,0.0,1.52,M00226,Tamira Tiffins
TXN100048556,2025-08-05,UPI,Utility/Bill-pay,1144.27,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00181,Ember Telecom
TXN100080573,2025-08-05,UPI,Utility/Bill-pay,395.73,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00182,Zephyr Telecom
TXN100080682,2025-08-05,Net Banking,Travel,8442.98,Success,0.0,0.0,0.00787,0.0,0.0,66.46,0.0,0.0,66.46,M00376,Harbour Stays
TXN100077292,2025-08-05,UPI,Subscription,171.22,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00287,Ojas Prime
TXN100005825,2025-08-05,RuPay Debit,E-commerce,1758.27,Success,0.0025,0.0005,0.00528,4.4,0.88,9.28,0.0,0.0,4.01,M00001,Pinnacle Kart
TXN100018750,2025-08-05,RuPay Debit,Utility/Bill-pay,481.33,Success,0.0025,0.0005,0.0057,1.2,0.24,2.74,0.0,0.0,1.3,M00185,Bhumi Energy
TXN100089863,2025-08-05,UPI,E-commerce,698.33,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00004,Lyra Kart
TXN100005963,2025-08-05,Net Banking,Utility/Bill-pay,620.18,Success,0.0,0.0,0.00802,0.0,0.0,4.98,0.0,0.0,4.98,M00182,Zephyr Telecom
TXN100048287,2025-08-05,Net Banking,E-commerce,4598.79,Success,0.0,0.0,0.0086,0.0,0.0,39.55,0.0,0.0,39.55,M00014,Quarry Shoppe
TXN100074620,2025-08-05,UPI,Food Delivery,127.97,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00226,Tamira Tiffins
TXN100048877,2025-08-05,RuPay Debit,E-commerce,1340.81,Success,0.0025,0.0005,0.00619,3.35,0.67,8.3,0.0,0.0,4.28,M00024,Chandrika Retail
TXN100069783,2025-08-05,Credit Card,E-commerce,2601.95,Success,0.016,0.0015,0.02,41.63,3.9,52.05,0.0,0.0,6.52,M00005,Dhruva Commerce
TXN100025825,2025-08-05,UPI,E-commerce,1067.39,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00002,Umbra Commerce
TXN100048106,2025-08-05,UPI,Utility/Bill-pay,676.43,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00214,Jalsa Broadband
TXN100099240,2025-08-05,Credit Card,Food Delivery,353.74,Success,0.016,0.0015,0.02209,5.66,0.53,7.81,0.0,0.0,1.62,M00227,Ursa Diner
TXN100048035,2025-08-05,UPI,E-commerce,2664.09,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00008,Zephyr Retail
TXN100047959,2025-08-05,Wallet,Utility/Bill-pay,813.63,Success,0.005,0.001,0.01629,4.07,0.81,13.25,0.0,0.0,8.37,M00190,Bellara Utilities
TXN100006328,2025-08-05,UPI,Utility/Bill-pay,869.36,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00181,Ember Telecom
TXN100092876,2025-08-05,RuPay Debit,Subscription,362.39,Success,0.0025,0.0005,0.0063,0.91,0.18,2.28,0.0,0.0,1.2,M00297,Jalsa Cloud
TXN100055907,2025-08-05,RuPay Debit,Food Delivery,315.81,Success,0.0025,0.0005,0.00643,0.79,0.16,2.03,0.0,0.0,1.08,M00228,Quanta Kitchen
TXN100089446,2025-08-05,Wallet,Utility/Bill-pay,902.63,Success,0.005,0.001,0.0135,4.51,0.9,12.18,0.0,0.0,6.77,M00181,Ember Telecom
TXN100064317,2025-08-05,UPI,E-commerce,776.11,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00044,Ravanti Bazaar
TXN100026922,2025-08-05,UPI,Utility/Bill-pay,1863.32,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00181,Ember Telecom
TXN100096774,2025-08-05,UPI,E-commerce,604.39,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00011,Amora Kart
TXN100093218,2025-08-05,UPI,Utility/Bill-pay,574.38,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00186,Pallava Services
TXN100078885,2025-08-05,Credit Card,E-commerce,5359.51,Charged-back,0.016,0.0015,0.02098,85.75,8.04,112.46,0.0,686.89,-668.22,M00139,Juniper Commerce
TXN100077415,2025-08-05,RuPay Debit,E-commerce,1190.84,Success,0.0025,0.0005,0.00546,2.98,0.6,6.5,0.0,0.0,2.93,M00003,Quanta Kart
TXN100078876,2025-08-05,UPI,E-commerce,586.52,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00028,Ursa Kart
TXN100008380,2025-08-05,Credit Card,Utility/Bill-pay,1325.71,Success,0.016,0.0015,0.02185,21.21,1.99,28.97,0.0,0.0,5.77,M00181,Ember Telecom
TXN100016750,2025-08-05,Credit Card,E-commerce,633.0,Success,0.016,0.0015,0.01849,10.13,0.95,11.71,0.0,0.0,0.63,M00153,Quanta Mart
TXN100049670,2025-08-05,Credit Card,Travel,16368.0,Success,0.016,0.0015,0.01911,261.89,24.55,312.82,0.0,0.0,26.38,M00423,Umber Travels
TXN100096611,2025-08-05,UPI,Travel,7702.16,Refunded,0.0,0.0,0.0,0.0,0.0,0.0,11.52,0.0,-11.52,M00378,Rivet Getaways
TXN100074465,2025-08-05,UPI,Food Delivery,171.83,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00245,Ember Meals
TXN100087051,2025-08-05,UPI,Utility/Bill-pay,410.28,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00181,Ember Telecom
TXN100075879,2025-08-05,UPI,Food Delivery,212.13,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00226,Tamira Tiffins
TXN100049749,2025-08-05,RuPay Debit,Food Delivery,394.61,Success,0.0025,0.0005,0.00644,0.99,0.2,2.54,0.0,0.0,1.36,M00253,Veloce Tiffins
TXN100000472,2025-08-05,RuPay Debit,E-commerce,2982.09,Success,0.0025,0.0005,0.00581,7.46,1.49,17.32,0.0,0.0,8.37,M00025,Bellara Retail
TXN100063531,2025-08-05,Net Banking,Utility/Bill-pay,333.98,Success,0.0,0.0,0.00846,0.0,0.0,2.83,0.0,0.0,2.83,M00186,Pallava Services
TXN100004763,2025-08-05,RuPay Debit,Utility/Bill-pay,629.56,Success,0.0025,0.0005,0.00637,1.57,0.31,4.01,0.0,0.0,2.12,M00182,Zephyr Telecom
TXN100027418,2025-08-05,UPI,E-commerce,834.43,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00083,Jalsa Kart
TXN100016477,2025-08-05,UPI,Utility/Bill-pay,782.16,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00181,Ember Telecom
TXN100044952,2025-08-05,Credit Card,E-commerce,898.89,Success,0.016,0.0015,0.0205,14.38,1.35,18.43,0.0,0.0,2.7,M00150,Bhumi Trends
TXN100092050,2025-08-05,RuPay Debit,E-commerce,646.14,Success,0.0025,0.0005,0.00686,1.62,0.32,4.43,0.0,0.0,2.49,M00001,Pinnacle Kart
TXN100055328,2025-08-05,RuPay Debit,Subscription,450.24,Success,0.0025,0.0005,0.00552,1.13,0.23,2.49,0.0,0.0,1.14,M00289,Pallava Studios
TXN100008844,2025-08-05,UPI,Subscription,501.22,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00307,Orbix Digital
TXN100064439,2025-08-05,UPI,Utility/Bill-pay,1557.24,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00183,Fenix Grid
TXN100008882,2025-08-05,UPI,Food Delivery,225.84,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00238,Rivet Diner
TXN100004958,2025-08-05,UPI,Utility/Bill-pay,785.92,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00181,Ember Telecom
TXN100054753,2025-08-05,RuPay Debit,Travel,8093.81,Success,0.0025,0.0005,0.00584,20.23,4.05,47.27,0.0,0.0,22.99,M00382,Kalindi Holidays
TXN100049258,2025-08-05,UPI,E-commerce,224.75,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00014,Quarry Shoppe
TXN100061254,2025-08-05,UPI,Utility/Bill-pay,400.02,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00182,Zephyr Telecom
TXN100019205,2025-08-05,UPI,Subscription,323.27,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00316,Nectar Stream
TXN100061250,2025-08-05,Credit Card,Utility/Bill-pay,1548.92,Success,0.016,0.0015,0.02185,24.78,2.32,33.85,0.0,0.0,6.74,M00185,Bhumi Energy
TXN100065852,2025-08-05,Credit Card,Food Delivery,458.23,Success,0.016,0.0015,0.01787,7.33,0.69,8.19,0.0,0.0,0.17,M00238,Rivet Diner
TXN100063794,2025-08-05,UPI,E-commerce,473.6,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00002,Umbra Commerce
TXN100066375,2025-08-05,Net Banking,E-commerce,294.26,Success,0.0,0.0,0.00887,0.0,0.0,2.61,0.0,0.0,2.61,M00005,Dhruva Commerce
TXN100046604,2025-08-05,UPI,E-commerce,1195.74,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00002,Umbra Commerce
TXN100064332,2025-08-05,UPI,Utility/Bill-pay,1169.67,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00181,Ember Telecom
TXN100017447,2025-08-05,UPI,Utility/Bill-pay,726.86,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00200,Dovetail Grid
TXN100074762,2025-08-05,UPI,Utility/Bill-pay,985.84,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00182,Zephyr Telecom
TXN100034980,2025-08-05,UPI,Utility/Bill-pay,486.18,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00181,Ember Telecom
TXN100081535,2025-08-05,UPI,Utility/Bill-pay,991.0,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00181,Ember Telecom
